spend_id,interaction_id,spend_category,amount_local,currency,amount_usd,payment_date
P002434,I002668,Honoraria,1234.29,EUR,1345.38,2024-09-18
P002435,I005029,Travel,511.27,INR,6.14,2025-06-29
P002436,I006242,Meals,55.47,USD,55.47,2024-05-26
P002437,I005920,Lodging,197.54,MXN,11.46,2024-03-16
P002438,I002442,Meals,98.4,EUR,107.26,2024-02-10
P002439,I003106,Lodging,325.89,BRL,65.18,2024-09-19
P002440,I003407,Honoraria,2377.41,MXN,137.89,2024-10-29
P002441,I003790,Meals,38.26,BRL,7.65,2024-04-11
P002442,I000730,Honoraria,901.24,EUR,982.35,2024-07-08
P002443,I004096,Meals,116.27,JPY,0.78,2024-03-27
P002444,I004470,Honoraria,2002.64,EUR,2182.88,2024-05-09
P002445,I005369,Meals,166.8,CAD,123.43,2025-03-03
P002446,I005929,Meals,109.54,BRL,21.91,2024-08-04
P002447,I006192,Meals,37.94,MXN,,2024-03-05
P002448,I001533,Meals,44.31,USD,44.31,2024-02-23
P002449,I006101,Honoraria,2695.42,BRL,539.08,2025-03-03
P002450,I000923,Honoraria,785.92,BRL,157.18,2025-01-13
P002451,I004719,Venue/AV,4202.21,MXN,,2024-07-24
P002452,I004860,Honoraria,1806.37,JPY,12.1,2024-12-17
P002453,I003267,Travel,254.99,JPY,1.71,2025-04-11
P002454,I002286,Meals,42.54,USD,42.54,2025-04-02
P002455,I003123,Meals,91.98,CAD,68.07,2025-05-31
P002456,I006671,Meals,72.56,MXN,4.21,2025-06-18
P002457,I003294,Venue/AV,1213.31,JPY,8.13,2024-04-14
P002458,I006083,Meals,61.17,EUR,66.68,2024-04-30
P002459,I003691,Meals,135.73,USD,135.73,2025-03-01
P002460,I002309,Travel,376.36,BRL,75.27,2024-03-29
P002461,I002379,Meals,95.08,EUR,103.64,2024-03-18
P002462,I001015,Travel,180.71,USD,180.71,2024-08-01
P002463,I000057,Meals,57.03,CAD,42.2,2024-06-06
P002464,I006981,Meals,57.01,JPY,0.38,2024-11-11
P002465,I000364,Travel,688.71,USD,688.71,2024-07-17
P002466,I003258,Lodging,749.16,CAD,554.38,2024-02-16
P002467,I002191,Venue/AV,1502.08,MXN,87.12,2024-06-02
P002468,I000356,Travel,501.16,GBP,636.47,2025-05-14
P002469,I001679,Travel,401.15,INR,4.81,2024-12-26
P002470,I001778,Meals,82.96,MXN,4.81,2025-04-18
P002471,I008082,Travel,1177.61,BRL,235.52,2025-03-27
P002472,I005475,Travel,350.86,BRL,70.17,2025-03-17
P002473,I003071,Travel,168.8,CAD,124.91,2025-07-20
P002474,I001744,Meals,154.46,JPY,1.03,2024-06-06
P002475,I003551,Honoraria,994.74,EUR,1084.27,2024-03-12
P002476,I003985,Meals,149.1,CAD,110.33,2025-03-20
P002477,I006827,Meals,75.02,BRL,15.0,2025-07-05
P002478,I004171,Meals,113.98,EUR,124.24,2024-06-20
P002479,I000281,Meals,59.71,EUR,65.08,2024-05-04
P002480,I003078,Meals,123.28,EUR,134.38,2025-02-25
P002481,I001679,Meals,77.01,INR,0.92,2024-12-03
P002482,I003236,Honoraria,1045.59,BRL,209.12,2024-04-18
P002483,I002315,Honoraria,1841.33,INR,22.1,2024-10-13
P002484,I001098,Honoraria,715.44,USD,715.44,2024-06-30
P002485,I006230,Travel,636.33,CAD,470.88,2024-08-29
P002486,I006040,Venue/AV,7473.67,JPY,50.07,2024-05-21
P002487,I000257,Venue/AV,331.81,JPY,2.22,2025-06-12
P002488,I003187,Lodging,158.06,MXN,9.17,2024-06-26
P002489,I003864,Venue/AV,3093.23,CAD,2288.99,2025-03-02
P002490,I001455,Meals,59.51,EUR,64.87,2025-05-27
P002491,I005906,Honoraria,966.26,EUR,1053.22,2024-03-13
P002492,I001121,Lodging,428.61,INR,5.14,2025-03-16
P002493,I003708,Meals,65.45,EUR,71.34,2024-01-19
P002494,I000047,Meals,42.33,eur,46.14,2024-09-12
P002495,I004700,Meals,88.08,USD,88.08,2024-09-16
P002496,I004919,Travel,449.14,CAD,332.36,2025-01-05
P002497,I004328,Lodging,51.87,GBP,65.87,2024-10-27
P002498,I002120,Meals,222.37,JPY,1.49,2024-10-09
P002499,I006633,Lodging,334.62,CAD,247.62,2024-07-09
P002500,I003776,Meals,77.99,JPY,0.52,2025-04-13
P002501,I006396,Meals,108.76,BRL,21.75,2024-12-24
P002502,I001278,Travel,317.67,GBP,,2024-04-05
P002503,I002512,Meals,66.01,EUR,71.95,2025-05-10
P002504,I003415,Travel,329.92,EUR,359.61,2024-02-21
P002505,I004973,Meals,155.1,USD,155.1,2024-10-25
P002506,I004130,Honoraria,1551.23,JPY,10.39,2025-02-20
P002507,I002123,Meals,80.87,INR,0.97,2024-03-29
P002508,I003482,Meals,142.08,JPY,0.95,2024-12-08
P002509,I000536,Meals,15.02,CAD,11.11,2024-04-10
P002510,I000577,Travel,623.99,EUR,680.15,2024-04-08
P002511,I005604,Meals,107.27,EUR,116.92,2025-03-01
P002512,I004704,Meals,52.41,BRL,10.48,2025-02-05
P002513,I004636,Meals,89.86,INR,1.08,2024-10-11
P002514,I003515,Honoraria,984.88,INR,11.82,2024-06-25
P002515,I002947,Travel,303.95,USD,303.95,2024-11-23
P002516,I001392,Meals,43.37,EUR,47.27,2024-07-31
P002517,I005905,Meals,43.73,MXN,2.54,2024-09-01
P002518,I003862,Honoraria,4078.96,USD,4078.96,2025-05-21
P002519,I001106,Meals,78.62,BRL,15.72,2025-03-25
P002520,I004428,Meals,43.82,USD,43.82,2024-12-31
P002521,I002904,Honoraria,818.38,EUR,892.03,2024-03-12
P002522,I003837,Meals,119.67,BRL,,2025-02-10
P002523,I004928,Honoraria,680.94,MXN,39.49,2025-05-22
P002524,I001795,Travel,731.87,CAD,541.58,2025-01-16
P002525,I003703,Lodging,523.3,EUR,570.4,2025-07-19
P002526,I002610,Travel,104.21,USD,104.21,2025-04-05
P002527,I006909,Meals,22.84,INR,0.27,2025-04-23
P002528,I002092,Honoraria,1009.93,MXN,58.58,2024-02-06
P002529,I004091,Travel,280.81,USD,280.81,2024-12-22
P002530,I003746,Meals,22.9,GBP,29.08,2024-12-11
P002531,I002727,Meals,48.61,USD,48.61,2025-03-28
P002532,I004989,Honoraria,1858.46,INR,22.3,2024-04-13
P002533,I001014,Honoraria,909.29,BRL,181.86,2024-06-08
P002534,I006973,Travel,378.23,BRL,75.65,2025-04-11
P002535,I000161,Travel,261.41,MXN,15.16,2024-11-30
P002536,I005910,Lodging,558.61,CAD,413.37,2025-01-16
P002537,I002716,Travel,690.36,JPY,4.63,2024-10-12
P002538,I005646,Meals,47.22,INR,0.57,2024-07-01
P002539,I002979,Honoraria,673.09,CAD,498.09,2024-09-26
P002540,I004857,Travel,291.21,EUR,317.42,2024-11-19
P002541,I005616,Venue/AV,1156.99,BRL,231.4,2024-02-05
P002542,I003976,Travel,539.17,EUR,587.7,2024-10-04
P002543,I002223,Meals,67.51,BRL,13.5,2024-09-26
P002544,I000695,Travel,538.17,INR,6.46,2024-12-15
P002545,I001936,Travel,938.77,EUR,1023.26,2024-12-07
P002546,I004710,Meals,71.65,JPY,0.48,2024-03-19
P002547,I002805,Travel,607.28,USD,607.28,2024/08/31
P002548,I001841,Honoraria,603.5,MXN,35.0,2024-08-06
P002549,I006038,Meals,72.58,EUR,79.11,2024-05-18
P002550,I005772,Honoraria,677.34,eur,738.3,2024-09-13
P002551,I000267,Travel,471.49,BRL,94.3,2024-01-29
P002552,I002317,Meals,44.69,MXN,2.59,2024-04-06
P002553,I005172,Honoraria,1243.59,EUR,,2024-03-17
P002554,I000687,Travel,92.6,GBP,117.6,2024-07-07
P002555,I002431,Travel,467.23,INR,5.61,2024-03-08
P002556,I002936,Meals,114.09,USD,114.09,2024-07-04
P002557,I000648,Meals,78.08,EUR,85.11,2025-06-12
P002558,I003745,Honoraria,2605.87,CAD,1928.34,2024-04-03
P002559,I001322,Travel,405.81,EUR,442.33,2024-11-21
P002560,I010641,Meals,30.28,USD,30.28,2024-03-17
P002561,I001331,Travel,572.64,EUR,624.18,2024-05-21
P002562,I003216,Lodging,474.01,MXN,27.49,2024-11-29
P002563,I001194,Meals,148.78,mxn,8.63,2024-05-03
P002564,I003781,Meals,82.46,INR,0.99,2024-02-20
P002565,I002216,Honoraria,724.76,JPY,4.86,2025-04-05
P002566,I000190,Travel,101.14,EUR,110.24,2025-03-11
P002567,I003174,Venue/AV,2462.72,EUR,2684.36,2025-03-31
P002568,I004375,Meals,108.34,BRL,21.67,2024-02-17
P002569,I006228,Meals,63.38,INR,0.76,2025-04-09
P002570,I002614,Meals,36.96,EUR,40.29,2025-07-27
P002571,I006864,Meals,57.7,INR,0.69,2024-11-01
P002572,I005639,Meals,123.4,USD,123.4,2024-08-18
P002573,I003790,Meals,20.94,BRL,4.19,2024-03-31
P002574,I006605,Lodging,997.3,EUR,1087.06,2024-05-14
P002575,I006652,Meals,114.83,GBP,145.83,2024-08-03
P002576,I005356,Lodging,272.12,USD,272.12,2024-04-04
P002577,I002348,Meals,81.75,CAD,60.49,2024-11-12
P002578,I000586,Meals,80.05,EUR,87.25,2024-08-29
P002579,I003036,Travel,330.69,JPY,2.22,2024-02-15
P002580,I006464,Lodging,1596.94,CAD,1181.74,2024-04-25
P002581,I000690,Honoraria,1060.24,MXN,61.49,2025-02-18
P002582,I004511,Meals,52.39,USD,52.39,2025-02-23
P002583,I002982,Venue/AV,2568.52,GBP,3262.02,2024-11-30
P002584,I005401,Meals,66.33,EUR,,2024-05-04
P002585,I001369,Meals,115.04,EUR,125.39,2024-07-07
P002586,I008643,Meals,205.21,JPY,1.37,2024-10-25
P002587,I000286,Travel,298.12,BRL,59.62,2024-07-28
P002588,I004242,Lodging,339.2,JPY,2.27,2025-04-08
P002589,I004692,Travel,397.35,BRL,79.47,2024-12-24
P002590,I001198,Honoraria,1912.76,EUR,2084.91,2024-04-01
P002591,I003861,Travel,989.78,MXN,57.41,2024-08-08
P002592,I005981,Meals,56.51,JPY,0.38,2024-01-26
P002593,I005465,Lodging,197.39,BRL,39.48,2024-03-23
P002594,I003564,Meals,37.27,BRL,7.45,2025-07-12
P002595,I001155,Lodging,308.68,USD,308.68,2024-04-21
P002596,I002505,Meals,101.53,JPY,0.68,2025-03-17
P002597,I001405,Lodging,128.38,INR,1.54,2025-03-20
P002598,I000839,Meals,30.4,EUR,33.14,2024-10-12
P002599,I001209,Travel,550.91,BRL,110.18,2024/10/10
P002600,I000171,Honoraria,823.42,JPY,5.52,2024-12-20
P002601,I004109,Meals,92.05,MXN,5.34,2023-12-30
P002602,I001369,Meals,27.08,EUR,29.52,2024-07-08
P002603,I002903,Meals,158.48,BRL,31.7,2025-06-26
P002604,I000655,Meals,57.5,MXN,3.33,2024-11-22
P002605,I001333,Honoraria,2880.34,GBP,3658.03,2024-05-01
P002606,I006798,Honoraria,2340.97,BRL,468.19,2024-07-09
P002607,I002975,Travel,429.65,JPY,2.88,2025-01-11
P002608,I002613,Honoraria,2095.22,INR,,2025/07/12
P002609,I004779,Meals,227.39,CAD,168.27,2024-07-28
P002610,I002572,Meals,52.51,EUR,57.24,2025-02-15
P002611,I003929,Travel,179.03,JPY,1.2,2024-06-17
P002612,I003618,Travel,168.09,CAD,124.39,2024-05-03
P002613,I005179,Lodging,316.82,CAD,234.45,2024-03-24
P002614,I003325,Meals,80.53,GBP,102.27,2024-12-28
P002615,I000945,Meals,51.24,USD,51.24,2024-05-20
P002616,I002344,Travel,397.54,MXN,23.06,2024-06-10
P002617,I006101,Meals,76.9,BRL,15.38,2025-03-11
P002618,I004061,Meals,221.05,INR,2.65,2025-05-03
P002619,I002480,Honoraria,972.58,JPY,6.52,2025-04-22
P002620,I005768,Meals,119.67,CAD,88.56,2025-01-23
P002621,I006851,Travel,334.41,EUR,364.51,2024-09-06
P002622,I003814,Travel,542.53,EUR,591.36,2024-04-26
P002623,I006942,Travel,487.28,GBP,618.85,2024-07-22
P002624,I001373,Travel,443.41,USD,443.41,2024-11-21
P002625,I004588,Meals,41.04,EUR,44.73,2024-12-09
P002626,I002179,Meals,19.54,INR,0.23,2025-03-22
P002627,I004479,Venue/AV,2377.93,EUR,2591.94,2025-04-13
P002628,I002499,Meals,72.91,USD,72.91,2024-12-21
P002629,I004176,Meals,38.28,JPY,0.26,2024-08-28
P002630,I003996,Travel,433.54,CAD,320.82,2025-06-30
P002631,I003332,Venue/AV,6654.82,EUR,7253.75,2025-05-21
P002632,I001652,Honoraria,1555.16,INR,18.66,2024-06-10
P002633,I002311,Honoraria,2249.17,EUR,2451.6,2024-04-17
P002634,I004146,Meals,110.35,USD,110.35,2025-05-08
P002635,I003197,Lodging,1419.24,brl,283.85,2024-02-13
P002636,I001998,Meals,71.09,CAD,52.61,2024-01-02
P002637,I000697,Meals,56.8,BRL,,2025-05-26
P002638,I000892,Travel,321.88,EUR,350.85,2025-03-05
P002639,I002356,Meals,72.65,JPY,0.49,2024-01-30
P002640,I004302,Meals,190.97,BRL,38.19,2024-07-26
P002641,I005218,Travel,161.72,JPY,1.08,2024-11-20
P002642,I002770,Meals,32.6,BRL,6.52,2025-03-04
P002643,I004048,Meals,60.97,MXN,3.54,2024-06-20
P002644,I004166,Honoraria,323.22,MXN,18.75,2024-03-27
P002645,I004919,Honoraria,980.63,USD,980.63,2025-01-27
P002646,I006439,Travel,297.75,CAD,220.34,2024-06-27
P002647,I006364,Travel,336.9,INR,4.04,2024-12-04
P002648,I003908,Meals,43.4,JPY,0.29,2025-05-23
P002649,I003613,Lodging,222.85,brl,44.57,2025-05-24
P002650,I001825,Meals,119.8,EUR,130.58,2024-03-16
P002651,I003062,Lodging,421.56,MXN,24.45,2025-01-30
P002652,I003247,Lodging,1524.38,BRL,304.88,2025-04-07
P002653,I005299,Honoraria,1164.22,USD,1164.22,2024-12-13
P002654,I000404,Meals,34.24,INR,0.41,2025-03-09
P002655,I001317,Travel,256.54,EUR,279.63,2024-06-15
P002656,I004578,Honoraria,3477.17,BRL,695.43,2025-02-11
P002657,I002820,Travel,334.65,MXN,19.41,2025-04-08
P002658,I003563,Honoraria,429.52,EUR,468.18,2024-08-13
P002659,I004430,Travel,499.98,INR,6.0,2025-06-15
P002660,I005367,Honoraria,1105.09,JPY,7.4,2025-01-05
P002661,I001820,Meals,61.65,CAD,45.62,2024-04-30
P002662,I000906,Travel,176.46,GBP,224.1,2024-10-09
P002663,I004657,Meals,29.38,USD,29.38,2025-03-10
P002664,I002628,Honoraria,1773.96,MXN,102.89,2024-02-24
P002665,I005262,Lodging,229.55,EUR,250.21,2024-12-03
P002666,I000305,Meals,79.02,CAD,58.47,2024-09-19
P002667,I002673,Meals,115.84,EUR,126.27,2025-07-05
P002668,I001566,Travel,149.94,EUR,163.43,2024-09-26
P002669,I006919,Meals,30.06,MXN,1.74,2025-05-26
P002670,I006199,Lodging,68.8,EUR,74.99,2025-05-15
P002671,I001064,Meals,54.74,EUR,59.67,2025-02-04
P002672,I000471,Meals,27.69,BRL,5.54,2024-07-15
P002673,I003161,Venue/AV,2899.51,INR,34.79,2025-04-15
P002674,I001138,Travel,200.99,EUR,219.08,2024-11-08
P002675,I003323,Honoraria,1459.81,JPY,9.78,2024-10-31
P002676,I002673,Meals,85.29,EUR,92.97,2025-06-18
P002677,I006206,Travel,845.59,BRL,169.12,2025-03-29
P002678,I003013,Meals,223.77,EUR,243.91,2024-12-29
P002679,I000623,Venue/AV,511.38,GBP,649.45,2024-10-19
P002680,I003568,Venue/AV,1810.16,INR,21.72,2024-05-21
P002681,I002554,Lodging,405.04,EUR,441.49,2024-03-15
P002682,I002757,Venue/AV,1976.98,MXN,114.66,2024-12-18
P002683,I000166,Travel,584.34,EUR,636.93,2024-12-30
P002684,I005216,Lodging,317.04,USD,317.04,2025-03-24
P002685,I000102,Travel,524.88,INR,6.3,2024-12-10
P002686,I003836,Meals,105.19,EUR,114.66,2024-06-26
P002687,I010583,Meals,126.22,JPY,0.85,2024-03-26
P002688,I006625,Travel,276.71,USD,276.71,2024-06-26
P002689,I003832,Meals,45.06,INR,0.54,2025-04-20
P002690,I004183,Travel,193.39,CAD,143.11,2024-03-13
P002691,I005714,Meals,30.56,USD,30.56,2025-05-29
P002692,I002528,Venue/AV,4381.15,CAD,3242.05,2024-04-12
P002693,I004233,Meals,50.55,INR,0.61,2024-07-26
P002694,I005712,Honoraria,1387.08,INR,16.64,2025-05-29
P002695,I000566,Travel,330.92,EUR,360.7,2024-10-14
P002696,I002564,Meals,50.39,MXN,2.92,2024-05-07
P002697,I000846,Meals,38.65,EUR,42.13,2024-04-16
P002698,I006493,Honoraria,2966.38,INR,35.6,2024-04-01
P002699,I001108,Meals,49.68,JPY,0.33,2024-04-20
P002700,I006954,Honoraria,2503.14,BRL,500.63,2024-07-18
P002701,I005855,Travel,599.62,BRL,119.92,2024-10-11
P002702,I001006,Meals,126.27,CAD,93.44,2024-07-19
P002703,I004033,Honoraria,6302.78,GBP,8004.53,2024-08-20
P002704,I001713,Honoraria,1584.36,CAD,,2025-07-31
P002705,I005961,Meals,328.02,CAD,242.73,2024-04-13
P002706,I004361,Travel,380.08,CAD,281.26,2025-03-21
P002707,I003862,Meals,279.96,BRL,55.99,2025-04-24
P002708,I004918,Meals,44.74,MXN,2.59,2025-03-19
P002709,I004561,Lodging,348.91,JPY,,2024-05-05
P002710,I004255,Honoraria,356.36,USD,356.36,2025-01-03
P002711,I006653,Meals,25.69,EUR,28.0,2025-04-26
P002712,I002027,Lodging,596.11,JPY,3.99,2024-03-09
P002713,I009144,Honoraria,647.31,MXN,37.54,2024-12-05
P002714,I011103,Honoraria,554.02,EUR,603.88,2024-12-08
P002715,I001186,Travel,436.59,USD,436.59,2024-08-27
P002716,I005242,Travel,183.4,CAD,135.72,2024-09-01
P002717,I001994,Meals,74.48,CAD,55.12,2025-03-15
P002718,I002801,Travel,437.1,brl,87.42,2024-02-29
P002719,I005873,Travel,211.79,USD,211.79,2024-10-08
P002720,I009850,Meals,95.41,BRL,19.08,2024-06-21
P002721,I002723,Lodging,215.77,BRL,43.15,2025-01-28
P002722,I001590,Meals,70.73,MXN,4.1,2025-01-14
P002723,I002063,Honoraria,835.95,CAD,618.6,2025-03-14
P002724,I003837,Meals,48.32,BRL,9.66,2025-02-26
P002725,I006652,Meals,85.63,EUR,93.34,2024-08-14
P002726,I001729,Meals,125.56,INR,1.51,2024-09-28
P002727,I000165,Honoraria,441.15,EUR,480.85,2025-05-26
P002728,I005241,Venue/AV,870.93,EUR,949.31,2024-10-17
P002729,I005012,Meals,21.12,MXN,1.22,2024-10-26
P002730,I001494,Meals,106.34,EUR,115.91,2025-02-22
P002731,I001163,Meals,99.27,MXN,5.76,2024-08-22
P002732,I001141,Lodging,428.71,INR,5.14,2024-10-18
P002733,I000006,Meals,165.63,EUR,180.54,2025-01-19
P002734,I004300,Meals,104.07,GBP,132.17,2024-09-05
P002735,I002060,Honoraria,557.19,GBP,707.63,2025-04-09
P002736,I004443,Meals,166.23,BRL,33.25,2024-09-16
P002737,I004744,Meals,60.72,CAD,44.93,2024-08-24
P002738,I006694,Lodging,235.08,MXN,13.63,2024-07-08
P002739,I000469,Travel,341.37,USD,341.37,2025-04-07
P002740,I002423,Meals,55.38,GBP,,2024-10-04
P002741,I000567,Venue/AV,1392.37,USD,1392.37,2025-03-30
P002742,I003708,Meals,49.87,EUR,54.36,2024-01-10
P002743,I000286,Travel,507.49,CAD,375.54,2024-08-30
P002744,I001887,Meals,34.69,INR,0.42,2024-03-27
P002745,I002877,Meals,33.25,CAD,24.61,2025-05-21
P002746,I000570,Venue/AV,2234.87,JPY,14.97,2025-02-05
P002747,I002337,Meals,86.43,CAD,63.96,2024-04-25
P002748,I006723,Travel,380.99,INR,4.57,2025-04-12
P002749,I004069,Travel,613.81,BRL,122.76,2024-07-24
P002750,I001128,Venue/AV,851.43,EUR,928.06,2025-05-07
P002751,I001145,Travel,639.25,GBP,811.85,2025-05-09
P002752,I003651,Meals,35.2,BRL,7.04,2024-08-09
P002753,I001718,Meals,86.35,JPY,0.58,2024-06-30
P002754,I006853,Meals,58.77,EUR,64.06,2025-08-09
P002755,I005996,Lodging,307.91,EUR,335.62,2024-03-12
P002756,I003298,Honoraria,1369.66,EUR,1492.93,2025-03-29
P002757,I003969,Travel,146.73,USD,146.73,2025-06-16
P002758,I003969,Meals,131.45,MXN,7.62,2025-06-03
P002759,I000653,Venue/AV,2028.03,EUR,2210.55,2023-12-31
P002760,I003164,Meals,202.3,USD,202.3,2024-01-31
P002761,I001422,Travel,186.93,MXN,10.84,2024-05-20
P002762,I000351,Meals,402.83,JPY,2.7,2024-04-20
P002763,I005350,Travel,178.24,EUR,194.28,2024-08-02
P002764,I000970,Honoraria,716.03,USD,716.03,2025-02-24
P002765,I002207,Meals,114.94,MXN,6.67,2024-09-18
P002766,I006317,Meals,76.18,GBP,96.75,2025-04-17
P002767,I005800,Travel,248.48,GBP,315.57,2024-07-13
P002768,I006002,Meals,37.3,CAD,27.6,2024-03-28
P002769,I002504,Travel,260.53,MXN,,2025-02-28
P002770,I000748,Travel,317.73,BRL,63.55,2024-08-06
P002771,I003969,Meals,65.87,mxn,3.82,2025-05-29
P002772,I006865,Meals,28.98,EUR,31.59,2024-07-25
P002773,I004554,Meals,66.61,BRL,,2024-09-24
P002774,I006840,Lodging,383.78,EUR,418.32,2024-05-28
P002775,I000724,Lodging,5066.2,EUR,5522.16,2024-01-25
P002776,I002903,Honoraria,2661.08,usd,2661.08,2025-07-08
P002777,I003913,Travel,503.87,BRL,100.77,2024-05-12
P002778,I005733,Meals,151.27,EUR,164.88,2025-04-14
P002779,I000400,Honoraria,2634.8,MXN,152.82,2025-06-10
P002780,I006162,Travel,566.43,BRL,113.29,2025-03-01
P002781,I003906,Meals,66.65,GBP,84.65,2024-02-17
P002782,I001990,Travel,246.02,INR,2.95,2025-03-14
P002783,I010597,Meals,96.75,BRL,19.35,2024-03-31
P002784,I006461,Travel,493.59,BRL,98.72,2025-04-13
P002785,I002901,Meals,79.26,EUR,,2024-06-20
P002786,I000225,Venue/AV,4244.26,GBP,5390.21,2024-11-03
P002787,I002750,Meals,233.68,EUR,254.71,2025-04-06
P002788,I004862,Travel,341.11,INR,4.09,2024-12-03
P002789,I002146,Venue/AV,847.54,BRL,169.51,2024-07-08
P002790,I005878,Lodging,1004.34,INR,12.05,2025-01-16
P002791,I006663,Travel,67.56,MXN,3.92,2025-06-26
P002792,I006478,Honoraria,4362.02,CAD,3227.89,2024-05-12
P002793,I001225,Venue/AV,1683.31,EUR,1834.81,2025-04-03
P002794,I011980,Meals,71.4,JPY,0.48,2024-10-20
P002795,I006398,Travel,1471.95,USD,1471.95,2024-12-09
P002796,I001333,Travel,345.89,EUR,377.02,2024-05-02
P002797,I000915,Meals,194.82,CAD,144.17,2024-12-20
P002798,I003037,Meals,93.64,BRL,18.73,2025-05-25
P002799,I006492,Meals,145.99,BRL,29.2,2024-07-06
P002800,I005113,Meals,279.11,EUR,304.23,2025-05-13
P002801,I003950,Honoraria,971.9,INR,11.66,2025-05-07
P002802,I003007,Travel,1245.85,USD,1245.85,2024-10-19
P002803,I006788,Travel,502.4,GBP,638.05,2024-02-20
P002804,I006838,Travel,590.62,JPY,3.96,2024-11-03
P002805,I004228,Travel,161.87,EUR,176.44,2024-04-24
P002806,I002488,Meals,142.71,EUR,155.55,2024-05-12
P002807,I005918,Meals,32.41,EUR,35.33,2025-03-07
P002808,I004449,Lodging,591.5,EUR,644.74,2024-09-10
P002809,I000571,Travel,412.34,INR,4.95,2024-10-13
P002810,I006545,Lodging,508.29,INR,6.1,2024-09-12
P002811,I004177,Honoraria,1409.63,CAD,1043.13,2025-07-05
P002812,I006168,Meals,112.4,EUR,122.52,2024-07-08
P002813,I002735,Meals,134.87,EUR,147.01,2025-06-21
P002814,I004746,Lodging,354.01,CAD,261.97,2025-05-02
P002815,I000861,Meals,172.35,GBP,218.88,2024-06-16
P002816,I001128,Meals,48.38,EUR,52.73,2025-04-05
P002817,I001049,Honoraria,1291.09,GBP,1639.68,2025-04-15
P002818,I002641,Travel,375.8,EUR,409.62,2024-09-26
P002819,I002517,Meals,28.85,CAD,21.35,2024-08-14
P002820,I000880,Meals,89.35,EUR,97.39,2024-08-06
P002821,I009789,Meals,231.24,GBP,293.67,2024-08-15
P002822,I005812,Meals,182.74,EUR,199.19,2024-09-06
P002823,I003874,Meals,147.96,INR,1.78,2024-06-13
P002824,I004796,Travel,333.4,MXN,19.34,2024-07-18
P002825,I005459,Lodging,525.1,CAD,388.57,2025-04-08
P002826,I003629,Lodging,397.69,GBP,505.07,2025-04-08
P002827,I004706,Honoraria,506.18,CAD,374.57,2025-07-03
P002828,I005240,Meals,86.34,MXN,5.01,2025-06-14
P002829,I005261,Meals,46.33,BRL,9.27,2025-06-05
P002830,I000267,Lodging,352.33,USD,352.33,2024-02-19
P002831,I001581,Meals,38.8,brl,7.76,2024-08-13
P002832,I003108,Meals,82.68,JPY,0.55,2025-05-16
P002833,I006035,Meals,193.57,JPY,1.3,2024-02-15
P002834,I001005,Honoraria,1666.69,INR,,2025-06-21
P002835,I005930,Venue/AV,6424.25,MXN,372.61,2024-10-07
P002836,I000323,Meals,114.82,INR,1.38,2024-05-23
P002837,I005193,Travel,342.9,INR,4.11,2024-03-31
P002838,I001797,Meals,125.48,EUR,136.77,2025-03-12
P002839,I000137,Lodging,1139.84,EUR,1242.43,2024-09-21
P002840,I000098,Travel,361.81,usd,361.81,2024-01-16
P002841,I004163,Lodging,264.1,INR,3.17,2025-07-12
P002842,I005766,Meals,113.75,BRL,22.75,2025-06-30
P002843,I005939,Meals,28.25,JPY,0.19,2025-02-24
P002844,I000283,Meals,97.77,EUR,106.57,2024-03-04
P002845,I000638,Honoraria,1254.24,USD,1254.24,2024-04-29
P002846,I005375,Meals,284.87,EUR,310.51,2024-12-11
P002847,I003656,Lodging,393.15,EUR,428.53,2025-01-10
P002848,I000520,Travel,579.49,CAD,428.82,2024-05-17
P002849,I004223,Meals,217.68,EUR,237.27,2025-05-23
P002850,I008265,Travel,466.4,CAD,,2024-08-17
P002851,I000705,Meals,100.0,CAD,74.0,2024-05-18
P002852,I002755,Honoraria,940.4,EUR,1025.04,2024-10-08
P002853,I003509,Meals,26.63,INR,0.32,2024-08-31
P002854,I004337,Travel,176.78,EUR,192.69,2024-12-01
P002855,I001051,Venue/AV,2926.61,EUR,3190.0,2024-08-16
P002856,I006944,Travel,230.11,BRL,46.02,2025-07-31
P002857,I006803,Meals,172.02,INR,2.06,2025-01-18
P002858,I006775,Lodging,286.41,EUR,312.19,2025-04-20
P002859,I002281,Travel,633.48,INR,7.6,2024-10-01
P002860,I004621,Meals,21.04,MXN,1.22,2024-02-26
P002861,I005678,Meals,79.18,CAD,58.59,2024-05-01
P002862,I002017,Meals,192.01,EUR,209.29,2024-07-21
P002863,I003243,Meals,79.24,INR,0.95,2025-06-24
P002864,I002033,Lodging,270.04,EUR,294.34,2024-06-03
P002865,I003712,Lodging,548.4,GBP,696.47,2025-04-07
P002866,I002016,Meals,72.34,CAD,53.53,2024-10-06
P002867,I003794,Travel,359.37,CAD,265.93,2025-02-20
P002868,I004545,Meals,51.22,GBP,65.05,2025-02-10
P002869,I005763,Honoraria,1171.45,GBP,1487.74,2025-01-19
P002870,I002129,Honoraria,1265.75,CAD,936.65,2024-05-31
P002871,I002287,Travel,241.54,EUR,263.28,2024-06-15
P002872,I004835,Meals,49.85,JPY,0.33,2024-06-02
